CASEID,discrim,dis_10,dis_15,dis_20,dis_25,dis_30,dis_35,dis_40,dis_45,dis_50,dis_55,dis_rind,dis_pl,dts_20,dts_25,dts_30,dts_35,dts_60,dts_65
 7563,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7564,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7565,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7566,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7567,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7568,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7569,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7570,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7571,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7572,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7573,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7574,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7575,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7576,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7577,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7578,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7579,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7580,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7581,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7582,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7583,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7584,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7585,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7586,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7587,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1
 7588,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7589,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7590,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7591,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7592,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7593,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1
 7594,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7595,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7596,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7597,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7598,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7599,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7600,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7601,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7602,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7603,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7604,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7605,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7606,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7607,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7608,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7609,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7610,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7611,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7612,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7613,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7614,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7615,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7616,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7617,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7618,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7619,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7620,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7621,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7622,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7623,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7624,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7625,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7626,1,2,2,2,1,2,2,2,2,2,2,1,7,2,2,2,2,2,7
 7627,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7628,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7629,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7630,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7631,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7632,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7633,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
 7634,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7635,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7636,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7637,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7638,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1
 7639,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2
 7640,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7641,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,2
 7642,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7643,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7644,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7645,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7646,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7647,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7648,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7649,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7650,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7651,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7652,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7653,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7654,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7655,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7656,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7657,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7658,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7659,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7660,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7661,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7662,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7663,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7664,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7665,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2
 7666,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7667,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7668,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7669,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7670,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7671,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2
 7672,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7673,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7674,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2
 7675,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7676,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7677,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7678,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7679,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7680,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1
 7681,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7682,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7683,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7684,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7685,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7686,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7687,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2
 7688,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7689,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7690,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7691,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7692,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7693,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7694,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7695,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7696,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7697,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7698,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7699,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7700,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7701,1,2,2,2,2,2,2,2,2,1,2,1,7,2,2,2,2,2,7
 7702,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7703,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7704,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7705,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7706,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7707,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7708,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7709,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2
 7710,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7711,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7712,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7713,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7714,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7715,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7716,1,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2
 7717,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7718,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7719,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7720,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7721,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7722,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7723,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7724,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7725,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2
 7726,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7727,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7728,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7729,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7730,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2
 7731,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7732,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7733,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7734,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7735,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7736,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7737,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7738,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7739,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7740,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7741,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7742,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7743,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7744,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7745,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7746,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7747,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7748,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2
 7749,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7750,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7751,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2
 7752,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7753,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7754,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7755,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7756,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7757,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7758,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7759,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7760,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7761,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7762,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7763,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,3,2
 7764,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7765,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7766,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7767,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7768,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7769,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,2
 7770,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7771,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7772,1,2,2,2,7,2,2,2,1,2,2,1,1,2,2,2,2,3,1
 7773,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7774,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2
 7775,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7776,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2
 7777,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7778,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7779,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7780,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7781,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7782,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7783,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7784,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7785,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7786,1,2,2,2,2,2,2,2,2,2,1,1,7,2,2,2,2,3,7
 7787,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7788,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7789,1,2,2,2,2,2,2,2,1,2,2,1,7,2,2,2,2,2,7
 7790,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7791,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7792,9,9,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6
 7793,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7794,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2
 7795,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7796,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7797,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7798,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2
 7799,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7800,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7801,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7802,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7803,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7804,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7805,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7806,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7807,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7808,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7809,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2
 7810,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2
 7811,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7812,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7813,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7814,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7815,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7816,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7817,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7818,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7819,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7820,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7821,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7822,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7823,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7824,1,8,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2
 7825,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7826,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7827,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7828,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7829,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7830,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7831,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7832,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7833,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7834,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7835,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7836,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7837,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7838,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7839,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1
 7840,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7841,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7842,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7843,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7844,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7845,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7846,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7847,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7848,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7849,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7850,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7851,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7852,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7853,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7854,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7855,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7856,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7857,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7858,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7859,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,3,1
 7860,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7861,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7862,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7863,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7864,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7865,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7866,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7867,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7868,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7869,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7870,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7871,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7872,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2
 7873,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7874,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6
 7875,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7876,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7877,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7878,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7879,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7880,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7881,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7882,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7883,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7884,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7885,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7886,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7887,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7888,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7889,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7890,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7891,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
 7892,2,2,2,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6
